"MATRICULA","ANNO","CURSO","EVALUACION","SESION","MATERIA","CL_MATERIA","SUBGRUPO","NOTA","CODIGONOTA","OPCION","X_OFERTAMATRIG","X_CONVCENTRO","X_MATMATRICULA"
3048860,2011,2º de ESO,Primera Evaluación,,Matemáticas,30118,Matriculada,Notable-8,296,Comunes,104717,52936,21197241
3048860,2011,2º de ESO,Ordinaria,,Matemáticas,30118,Matriculada,Sobresaliente-9,298,Comunes,104717,53672,21197241
3048860,2011,2º de ESO,Primera Evaluación,,Inglés,30112,Matriculada,Notable-8,296,Idiomas,104717,52936,21197240
3048860,2011,2º de ESO,Ordinaria,,Inglés,30112,Matriculada,Notable-8,296,Idiomas,104717,53672,21197240
3048860,2011,2º de ESO,Primera Evaluación,,Lengua Castellana y Literatura,30110,Matriculada,Notable-8,296,Comunes,104717,52936,21197239
3048860,2011,2º de ESO,Ordinaria,,Lengua Castellana y Literatura,30110,Matriculada,Notable-7,294,Comunes,104717,53672,21197239
3048860,2011,2º de ESO,Primera Evaluación,,Educación para la ciudadanía y los derechos humanos,30106,Matriculada,Suficiente-5,290,Comunes,104717,52936,21197238
3048860,2011,2º de ESO,Ordinaria,,Educación para la ciudadanía y los derechos humanos,30106,Matriculada,Suficiente-5,290,Comunes,104717,53672,21197238
3048860,2011,2º de ESO,Primera Evaluación,,Educación Física,30104,Matriculada,Sobresaliente-9,298,Comunes,104717,52936,21197237
3048860,2011,2º de ESO,Ordinaria,,Educación Física,30104,Matriculada,Notable-8,296,Comunes,104717,53672,21197237
3048860,2011,2º de ESO,Primera Evaluación,,"Ciencias Sociales, Geografía e Historia",30102,Matriculada,Notable-8,296,Comunes,104717,52936,21197236
3048860,2011,2º de ESO,Ordinaria,,"Ciencias Sociales, Geografía e Historia",30102,Matriculada,Sobresaliente-9,298,Comunes,104717,53672,21197236
3048860,2011,2º de ESO,Primera Evaluación,,Ciencias de la Naturaleza,30100,Matriculada,Sobresaliente-9,298,Comunes,104717,52936,21197235
3049605,2011,2º de Bachillerato (Humanidades y Ciencias Sociales),Ordinaria,24/05/2012,Historia de España,31984,Matriculada,4,380,Comunes,105522,48835,21203637
3049605,2011,2º de Bachillerato (Humanidades y Ciencias Sociales),Ordinaria,,Historia de España,31984,Matriculada,1,374,Comunes,105522,53672,21203637
3049605,2011,2º de Bachillerato (Humanidades y Ciencias Sociales),Primera Evaluación,,Historia de España,31984,Matriculada,2,376,Comunes,105522,52936,21203637
3049605,2011,2º de Bachillerato (Humanidades y Ciencias Sociales),Ordinaria,24/05/2012,Historia de la filosofía,31986,Matriculada,3,378,Comunes,105522,48835,21203638
3049605,2011,2º de Bachillerato (Humanidades y Ciencias Sociales),Recuperación 1ª Ev.,,Historia de la filosofía,31986,Matriculada,4,380,Comunes,105522,53671,21203638
3049605,2011,2º de Bachillerato (Humanidades y Ciencias Sociales),Ordinaria,,Historia de la filosofía,31986,Matriculada,1,374,Comunes,105522,53672,21203638
3049605,2011,2º de Bachillerato (Humanidades y Ciencias Sociales),Primera Evaluación,,Historia de la filosofía,31986,Matriculada,3,378,Comunes,105522,52936,21203638
3049605,2011,2º de Bachillerato (Humanidades y Ciencias Sociales),Primera Evaluación,,Fundamentos de administración y gestión,32190,Matriculada,6,384,Optativas,105522,52936,21203644
3049605,2011,2º de Bachillerato (Humanidades y Ciencias Sociales),Ordinaria,,Fundamentos de administración y gestión,32190,Matriculada,7,386,Optativas,105522,53672,21203644
3049605,2011,2º de Bachillerato (Humanidades y Ciencias Sociales),Ordinaria,24/05/2012,Fundamentos de administración y gestión,32190,Matriculada,8,388,Optativas,105522,48835,21203644
3049605,2011,2º de Bachillerato (Humanidades y Ciencias Sociales),Primera Evaluación,,Matemáticas aplicadas a las ciencias sociales II,32042,Matriculada,9,390,Modalidad,105522,52936,21203643
3049605,2011,2º de Bachillerato (Humanidades y Ciencias Sociales),Ordinaria,,Matemáticas aplicadas a las ciencias sociales II,32042,Matriculada,7,386,Modalidad,105522,53672,21203643
3049605,2011,2º de Bachillerato (Humanidades y Ciencias Sociales),Ordinaria,24/05/2012,Matemáticas aplicadas a las ciencias sociales II,32042,Matriculada,10,392,Modalidad,105522,48835,21203643
3049605,2011,2º de Bachillerato (Humanidades y Ciencias Sociales),Primera Evaluación,,Geografía,32032,Matriculada,5,382,Modalidad,105522,52936,22394284
3049605,2011,2º de Bachillerato (Humanidades y Ciencias Sociales),Ordinaria,,Geografía,32032,Matriculada,4,380,Modalidad,105522,53672,22394284
3049605,2011,2º de Bachillerato (Humanidades y Ciencias Sociales),Ordinaria,24/05/2012,Geografía,32032,Matriculada,5,382,Modalidad,105522,48835,22394284
3049605,2011,2º de Bachillerato (Humanidades y Ciencias Sociales),Primera Evaluación,,Economía de la empresa,32030,Matriculada,4,380,Modalidad,105522,52936,21203641
3049605,2011,2º de Bachillerato (Humanidades y Ciencias Sociales),Ordinaria,,Economía de la empresa,32030,Matriculada,7,386,Modalidad,105522,53672,21203641
3049605,2011,2º de Bachillerato (Humanidades y Ciencias Sociales),Recuperación 1ª Ev.,,Economía de la empresa,32030,Matriculada,5,382,Modalidad,105522,53671,21203641
3049605,2011,2º de Bachillerato (Humanidades y Ciencias Sociales),Ordinaria,24/05/2012,Economía de la empresa,32030,Matriculada,6,384,Modalidad,105522,48835,21203641
3049605,2011,2º de Bachillerato (Humanidades y Ciencias Sociales),Primera Evaluación,,Inglés II,31990,Matriculada,4,380,Idiomas,105522,52936,21203640
3049605,2011,2º de Bachillerato (Humanidades y Ciencias Sociales),Ordinaria,,Inglés II,31990,Matriculada,5,382,Idiomas,105522,53672,21203640
3049605,2011,2º de Bachillerato (Humanidades y Ciencias Sociales),Ordinaria,24/05/2012,Inglés II,31990,Matriculada,6,384,Idiomas,105522,48835,21203640
3049605,2011,2º de Bachillerato (Humanidades y Ciencias Sociales),Primera Evaluación,,Lengua castellana y literatura II,31988,Matriculada,4,380,Comunes,105522,52936,21203639
3049605,2011,2º de Bachillerato (Humanidades y Ciencias Sociales),Ordinaria,,Lengua castellana y literatura II,31988,Matriculada,4,380,Comunes,105522,53672,21203639
3049605,2011,2º de Bachillerato (Humanidades y Ciencias Sociales),Recuperación 1ª Ev.,,Lengua castellana y literatura II,31988,Matriculada,5,382,Comunes,105522,53671,21203639
3049605,2011,2º de Bachillerato (Humanidades y Ciencias Sociales),Ordinaria,24/05/2012,Lengua castellana y literatura II,31988,Matriculada,4,380,Comunes,105522,48835,21203639
3049605,2011,2º de Bachillerato (Humanidades y Ciencias Sociales),Recuperación 1ª Ev.,,Historia de España,31984,Matriculada,4,380,Comunes,105522,53671,21203637
3050079,2011,3º de ESO,Recuperación 1ª Ev.,,Biología y Geología,29443,Matriculada,Suficiente-5,290,Ciencias de la Naturaleza,104719,53671,21207202
3050079,2011,3º de ESO,Ordinaria,,Física y Química,29445,Matriculada,Insuficiente-3,286,Ciencias de la Naturaleza,104719,53672,21207203
3050079,2011,3º de ESO,Ordinaria,,Religión Católica,29471,Matriculada,Bien-6,292,Religión,104719,53672,21207213
3050079,2011,3º de ESO,Primera Evaluación,,Cultura Clásica,29467,Matriculada,Notable-8,296,Optativas,104719,52936,21207212
3050079,2011,3º de ESO,Ordinaria,,Cultura Clásica,29467,Matriculada,Bien-6,292,Optativas,104719,53672,21207212
3050079,2011,3º de ESO,Primera Evaluación,,Tecnologías,29463,Matriculada,Bien-6,292,Comunes,104719,52936,21207211
3050079,2011,3º de ESO,Ordinaria,,Tecnologías,29463,Matriculada,Suficiente-5,290,Comunes,104719,53672,21207211
3050079,2011,3º de ESO,Primera Evaluación,,Matemáticas,29459,Matriculada,Insuficiente-4,288,Comunes,104719,52936,21207209
3050079,2011,3º de ESO,Ordinaria,,Matemáticas,29459,Matriculada,Insuficiente-4,288,Comunes,104719,53672,21207209
3050079,2011,3º de ESO,Recuperación 1ª Ev.,,Matemáticas,29459,Matriculada,Suficiente-5,290,Comunes,104719,53671,21207209
3050079,2011,3º de ESO,Primera Evaluación,,Inglés,29455,Matriculada,Insuficiente-3,286,Idiomas,104719,52936,21207208
3050079,2011,3º de ESO,Primera Evaluación,,Religión Católica,29471,Matriculada,Bien-6,292,Religión,104719,52936,21207213
3050079,2011,3º de ESO,Ordinaria,,Inglés,29455,Matriculada,Insuficiente-1,282,Idiomas,104719,53672,21207208
3050079,2011,3º de ESO,Primera Evaluación,,Lengua Castellana y Literatura,29453,Matriculada,Suficiente-5,290,Comunes,104719,52936,21207207
3050079,2011,3º de ESO,Ordinaria,,Lengua Castellana y Literatura,29453,Matriculada,Suficiente-5,290,Comunes,104719,53672,21207207
3050079,2011,3º de ESO,Primera Evaluación,,Educación Plástica y Visual,29451,Matriculada,Insuficiente-4,288,Comunes,104719,52936,21207206
3050079,2011,3º de ESO,Ordinaria,,Educación Plástica y Visual,29451,Matriculada,Suficiente-5,290,Comunes,104719,53672,21207206
3050079,2011,3º de ESO,Primera Evaluación,,Educación Física,29449,Matriculada,Bien-6,292,Comunes,104719,52936,21207205
3050079,2011,3º de ESO,Ordinaria,,Educación Física,29449,Matriculada,Notable-8,296,Comunes,104719,53672,21207205
3050079,2011,3º de ESO,Primera Evaluación,,"Ciencias Sociales, Geografía e Historia",29447,Matriculada,Insuficiente-3,286,Comunes,104719,52936,21207204
3050079,2011,3º de ESO,Primera Evaluación,,Música,29461,Matriculada,Bien-6,292,Comunes,104719,52936,21207210
3050079,2011,3º de ESO,Ordinaria,,Música,29461,Matriculada,Suficiente-5,290,Comunes,104719,53672,21207210
3050079,2011,3º de ESO,Ordinaria,,"Ciencias Sociales, Geografía e Historia",29447,Matriculada,Insuficiente-2,284,Comunes,104719,53672,21207204
3050079,2011,3º de ESO,Recuperación 1ª Ev.,,"Ciencias Sociales, Geografía e Historia",29447,Matriculada,Insuficiente-3,286,Comunes,104719,53671,21207204
3050079,2011,3º de ESO,Primera Evaluación,,Física y Química,29445,Matriculada,Suficiente-5,290,Ciencias de la Naturaleza,104719,52936,21207203
3050079,2011,3º de ESO,Ordinaria,,Biología y Geología,29443,Matriculada,Insuficiente-4,288,Ciencias de la Naturaleza,104719,53672,21207202
3050079,2011,3º de ESO,Primera Evaluación,,Biología y Geología,29443,Matriculada,Insuficiente-3,286,Ciencias de la Naturaleza,104719,52936,21207202
3050314,2011,4º de ESO,Ordinaria,,"Ciencias Sociales, Geografía e Historia",30146,Matriculada,Notable-7,294,Comunes,104721,53672,21209357
3050314,2011,4º de ESO,Primera Evaluación,,Música,30172,Matriculada,Sobresaliente-9,298,Optativas,104721,52936,21209365
3050314,2011,4º de ESO,Ordinaria,,Música,30172,Matriculada,Notable-8,296,Optativas,104721,53672,21209365
3050314,2011,4º de ESO,Primera Evaluación,,Física y Química,30166,Matriculada,Bien-6,292,Optativas,104721,52936,21209364
3050314,2011,4º de ESO,Ordinaria,,Física y Química,30166,Matriculada,Notable-7,294,Optativas,104721,53672,21209364
3050314,2011,4º de ESO,Primera Evaluación,,Biología y Geología,30162,Matriculada,Notable-8,296,Optativas,104721,52936,21209363
3050314,2011,4º de ESO,Ordinaria,,Biología y Geología,30162,Matriculada,Bien-6,292,Optativas,104721,53672,21209363
3050314,2011,4º de ESO,Primera Evaluación,,Inglés,30156,Matriculada,Bien-6,292,Idiomas,104721,52936,21209362
3050314,2011,4º de ESO,Ordinaria,,Inglés,30156,Matriculada,Notable-8,296,Idiomas,104721,53672,21209362
3050314,2011,4º de ESO,Primera Evaluación,,Matemáticas B,30154,Matriculada,Suficiente-5,290,Matemáticas,104721,52936,21209361
3050314,2011,4º de ESO,Ordinaria,,Matemáticas B,30154,Matriculada,Suficiente-5,290,Matemáticas,104721,53672,21209361
3050314,2011,4º de ESO,Primera Evaluación,,Educación ético-cívica,30148,Matriculada,Notable-8,296,Comunes,104721,52936,21209358
3050314,2011,4º de ESO,Ordinaria,,Educación Física,30150,Matriculada,Suficiente-5,290,Comunes,104721,53672,21209359
3050314,2011,4º de ESO,Primera Evaluación,,Educación Física,30150,Matriculada,Bien-6,292,Comunes,104721,52936,21209359
3050314,2011,4º de ESO,Primera Evaluación,,Lengua Castellana y Literatura,30152,Matriculada,Notable-8,296,Comunes,104721,52936,21209360
3050314,2011,4º de ESO,Ordinaria,,Lengua Castellana y Literatura,30152,Matriculada,Notable-7,294,Comunes,104721,53672,21209360
3050314,2011,4º de ESO,Ordinaria,,Educación ético-cívica,30148,Matriculada,Notable-8,296,Comunes,104721,53672,21209358
3050314,2011,4º de ESO,Primera Evaluación,,"Ciencias Sociales, Geografía e Historia",30146,Matriculada,Bien-6,292,Comunes,104721,52936,21209357
3050543,2011,1º de ESO,Ordinaria,,Ciencias de la Naturaleza,29481,Matriculada,Notable-7,294,Comunes,104715,53672,21211408
3050543,2011,1º de ESO,Primera Evaluación,,Religión Católica,29505,Matriculada,Notable-8,296,Religión,104715,52936,21211417
3050543,2011,1º de ESO,Ordinaria,,Religión Católica,29505,Matriculada,Notable-8,296,Religión,104715,53672,21211417
3050543,2011,1º de ESO,Primera Evaluación,,Francés (Segundo Idioma),29501,Matriculada,Bien-6,292,Optativas,104715,52936,21211416
3050543,2011,1º de ESO,Ordinaria,,Francés (Segundo Idioma),29501,Matriculada,Suficiente-5,290,Optativas,104715,53672,21211416
3050543,2011,1º de ESO,Primera Evaluación,,Tecnologías,29499,Matriculada,Notable-7,294,Comunes,104715,52936,21211415
3050543,2011,1º de ESO,Ordinaria,,Tecnologías,29499,Matriculada,Bien-6,292,Comunes,104715,53672,21211415
3050543,2011,1º de ESO,Primera Evaluación,,Matemáticas,29495,Matriculada,Insuficiente-4,288,Comunes,104715,52936,21211414
3050543,2011,1º de ESO,Ordinaria,,Matemáticas,29495,Matriculada,Insuficiente-3,286,Comunes,104715,53672,21211414
3050543,2011,1º de ESO,Recuperación 1ª Ev.,,Matemáticas,29495,Matriculada,Suficiente-5,290,Comunes,104715,53671,21211414
3050543,2011,1º de ESO,Primera Evaluación,,Inglés,29491,Matriculada,Suficiente-5,290,Idiomas,104715,52936,21211413
3050543,2011,1º de ESO,Ordinaria,,Inglés,29491,Matriculada,Bien-6,292,Idiomas,104715,53672,21211413
3050543,2011,1º de ESO,Primera Evaluación,,Lengua Castellana y Literatura,29489,Matriculada,Notable-7,294,Comunes,104715,52936,21211412
3050543,2011,1º de ESO,Ordinaria,,Lengua Castellana y Literatura,29489,Matriculada,Bien-6,292,Comunes,104715,53672,21211412
3050543,2011,1º de ESO,Primera Evaluación,,Educación Plástica y Visual,29487,Matriculada,Bien-6,292,Educación Plástica y Visual - Música,104715,52936,21211411
3050543,2011,1º de ESO,Ordinaria,,Educación Plástica y Visual,29487,Matriculada,Bien-6,292,Educación Plástica y Visual - Música,104715,53672,21211411
3050543,2011,1º de ESO,Primera Evaluación,,Ciencias de la Naturaleza,29481,Matriculada,Notable-7,294,Comunes,104715,52936,21211408
3050543,2011,1º de ESO,Ordinaria,,"Ciencias Sociales, Geografía e Historia",29483,Matriculada,Bien-6,292,Comunes,104715,53672,21211409
3050543,2011,1º de ESO,Primera Evaluación,,"Ciencias Sociales, Geografía e Historia",29483,Matriculada,Suficiente-5,290,Comunes,104715,52936,21211409
